,tweets,likes,time,source
4749,"@anthea_bailey Why is it that people are so ignorant of the past. We treat each new weather ( yes weather) disaster as if it’s never happened before - but inevitably it has.

Pakistan has always had floods, and the most recent was around 8% of the land area, nowhere near the 30% claimed.",0,2022-11-21 09:31:21+00:00,Twitter for iPad
4752,"Pakistan's Army Chief Qamar Javed Bajwa's family became billionaires in the last six months while half of Pakistan is suffering from dangerous diseases caused by the floods.
#Pakistani #PakistanUnderFascism #PakistanArmy #Bajwa #pkmkb",1,2022-11-21 09:30:38+00:00,Twitter Web App
4757,"@Lindstar24 Pakistan does not have floods the size of the UK ever year, the Antarctic hasn't melted for 10,000s of years, wild fires in the USA have never been as numerous, try reading!
https://t.co/ciSI9QqrPP",0,2022-11-21 09:26:34+00:00,Twitter for Android
4759,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/QAmliRGfvE,0,2022-11-21 09:25:54+00:00,IFTTT
4772,@MikeHudema @antonioguterres Why not have a look back at footage or reports of the previous floods they have had which were a lot worse   Pakistan floods on a regular basis.,0,2022-11-21 09:23:32+00:00,Twitter for Android
4778,"READY Pakistan, one of Start Network's #humanitarian hubs, was one of the earliest responders when the floods hit the country - proving that locally led action is the most efficient way to answer the needs of affected communities.

https://t.co/IyEjvFrVO7 https://t.co/MDZxrqcofA",14,2022-11-21 09:18:12+00:00,Twitter Web App
4792,"The foreign minister said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice.
#BBZLeadingClimateJustice
#COP27
@BBhuttoZardari 
@sharjeelinam 
@SumetaSyed https://t.co/hFr8js0Q59",25,2022-11-21 09:07:56+00:00,Twitter for Android
4795,"(From Indian media) Despite deadly floods and financial crisis, Pakistan continues to build Muridke airport near IAF airfields #Pakistan https://t.co/64gV6V0pNz",0,2022-11-21 09:06:01+00:00,Pakistani News
4798,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/Ls3n6W1wDF,0,2022-11-21 09:03:11+00:00,Twitter for iPad
4801,"How far has Pakistan's flood response capacity improved since the 2010 floods?🇵🇰
 
Tabadlab takes a closer look at the lessons learned from the 2010 floods and analyses how well prepared the NDMA was for the 2022 calamity: https://t.co/Hrv1x0K455

Co-authored by @AmmarRashidT",0,2022-11-21 09:00:02+00:00,Twitter Web App
4803,"The so-called philanthropist IK has only once paid the visit to affected areas of KP; where is his empathy, humanity and sense of responsibility towards people of Pakistan suffering from unprecedented floods?",0,2022-11-21 08:58:22+00:00,Twitter Web App
4804,"Despite deadly floods and financial crisis, Pakistan continues to build Muridke airport near IAF airfields.

Story by: Srinjoy Chowdhury
https://t.co/JJO0khzOcw",9,2022-11-21 08:57:39+00:00,Twitter Web App
4807,"Later, the COAS interacted with the troops of Quetta Corps, FWO, Frontier Corps (FC) Balochistan and Pakistan Coast Guards and appreciated their efforts during rescue, relief and rehabilitation process in recent floods.

#باجوہ_ہمارا_فخر",1,2022-11-21 08:55:58+00:00,Twitter for Android
4811,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/hzJAKZUXDI,0,2022-11-21 08:49:54+00:00,Twitter for iPhone
4814,"BRSP with the support of philanthropists distributed winter clothes writing pads, drawing books, colour pencils, sharpeners among the flood affected population of Malik town, near Nawa Killi. Few of them were IDPs that came from Sohbatpur after the devastation caused by floods https://t.co/ItDuUh8RgI",11,2022-11-21 08:47:47+00:00,Twitter for Android
4826,"On the 1st day of her visit to Pakistan, Ms.@ShalinaMiah, met with Wilbroad Ngambi, Chief Field Office, @UNICEF_Pakistan in Punjab.

They exchanged on the partnership to deploy national UN #Volunteers to support @UNICEF_Pakistan response efforts to the recent floods.🇵🇰 https://t.co/9IIZolyI10 https://t.co/tpjFeBRL4H",3,2022-11-21 08:37:52+00:00,Twitter Web App
4834,@MikeHudema @antonioguterres every few yrs floods in pakistan ..do you thing it could be due to water of mountains and also government not bothering about doing anything about rivers.,0,2022-11-21 08:32:41+00:00,Twitter Web App
4835,"@PRC_official support in flood-affected areas continues.

Pakistan Red Crescent distributed relief items amongst the vulnerable families in the flood-affected areas of District Larkana Sindh to assist the flood-affected families.

#FloodInPakistan2022 #Kindness #PakistanFloods https://t.co/sVOuG7eVld",15,2022-11-21 08:32:29+00:00,Twitter Web App
4849,"“Without the leadership of Pakistan, we wouldn’t have the outcome,”

 @sherryrehman 👏
‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/zYL1qEbUzv",0,2022-11-21 08:21:51+00:00,Twitter Web App
4876,"@MatthewStadlen Pakistan have received money every year to help them and its been used to line pockets of the rich and powerful, the floods have been occurring for at least 50 years as I remember.",0,2022-11-21 08:06:30+00:00,Twitter Web App
4878,Good for Pakistan as it is among the ten most vulnerable countries. The devastating 2022 floods revealed the severity of disasters for the third world countries like Pakistan due to environmental and climate change. It also revealed the level of our under preparedness.#COP27 https://t.co/KaSpyTCtxZ,2,2022-11-21 08:05:30+00:00,Twitter Web App
4879,"‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund | Cop27 | The Guardian https://t.co/2MOMxIJk9l
“It’s not really a victory yet. All that was decided has been the establishment of funding arrangements and the fund … ”",0,2022-11-21 08:05:10+00:00,TweetDeck
4882,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund - The Guardian https://t.co/V0jie0epSt,1,2022-11-21 08:02:55+00:00,Twitter for iPhone
4883,"@PeaceMatters786 Rehabilitation project in #flood effected areas of #Pakistan is ongoing.

The construction of #EcoHomes has started. 

May the Lord Almighty provide us all shelter in this World and the Next. #PakistanFloods #charity https://t.co/3khndpsc4f",3,2022-11-21 08:02:42+00:00,Twitter for iPhone
4890,"@MadihaJSk @ricetex Pakistan harvested a bumper rice crop of 9.4 million tons in MY 2021-22, exported official figure 4.8Mn Tons. Our domestic consumption is about 4Mn Tons. Due to recent floods and torrential rains water, rice production in Sindh affected, total production may remain 8.4Mn Tons",1,2022-11-21 08:00:23+00:00,Twitter for Android
4891,"Govt kicks off process to import more wheat
The federal government has started the process of importing another 500,000 metric tonnes of wheat in the wake of its shortage following the recent devastating floods in several ...
#news #pakistan #investify https://t.co/dMGtRVCCKg",0,2022-11-21 08:00:00+00:00,investify-app-twitter
4905,"The foreign minister said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice
 #BBZLeadingClimateJustice https://t.co/V6GiwIHaxV",0,2022-11-21 07:53:37+00:00,Twitter Web App
4920,Pakistan’s largest freshwater lake overflowed in early September 2022 as devastating floods hit the Indus River Valley. https://t.co/sH0jjuAZtd,0,2022-11-21 07:37:21+00:00,Twitter Web App
4928,"#RICE:  Expected lower yield, reduced harvested area in India and damages caused by recent floods in Pakistan are predicted to result in decline of global rice production owing to the magnitude of contribution by both countries.

@ricetex https://t.co/X7pNTq22RS",9,2022-11-21 07:28:00+00:00,Twitter for Android
4929,"The foreign minister said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice.
#BBZLeadingClimateJustice
#COP27
@BBhuttoZardari 
@sharjeelinam 
@SumetaSyed https://t.co/jLmrPHwC3x",0,2022-11-21 07:27:11+00:00,Twitter for Android
4933,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/5aaMip7zPA,0,2022-11-21 07:23:38+00:00,Twitter for iPhone
4940,"Chairman @BBhuttoZardari
 collected a huge sun of Rs131 billion in just one hour during the UN’s Flash Appeal for the affectees of the Pakistan floods.
 #BBZLeadingClimateJustice https://t.co/4hYRFBlLxs",0,2022-11-21 07:16:43+00:00,Twitter Web App
4960,"An important milestone in a long journey, underscored by a USD 40B dent caused by the recent floods in Pakistan. Key is that its momentum should be accelerated and prioritised https://t.co/B8bAGWVXya",1,2022-11-21 07:01:25+00:00,Twitter for Android
4961,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/WwEfiSGe0b,0,2022-11-21 07:00:24+00:00,SmartNews | スマートニュース
4964,@MikeHudema @antonioguterres cuckoo - bullshit pakistan floods every year but it never gets clean,0,2022-11-21 06:56:48+00:00,Twitter Web App
4969,DC Barkhan has appreciated the efforts of BRSP during the floods. Waterborne diseases become a major challenge after floods as stagnant water can easily become breeding grounds for mosquitoes. https://t.co/wqSw3xgcsO,14,2022-11-21 06:54:32+00:00,Twitter for Android
4972,"We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund 
 #BBZLeadingClimateJustice https://t.co/B9S6GtFbla",0,2022-11-21 06:52:11+00:00,Twitter Web App
5002,"On the subject of paying money to Pakistan for the floods that they say Britain caused by introducing the industrial revolution on the world? How many very rich Pakistanis are there, why do they not plough some of their wealth into their own country.",0,2022-11-21 06:28:54+00:00,Twitter Web App
5003,"American lawmakers are awaiting flood-hit Pakistan’s post-disaster needs assessment in order to develop US’ assistance package for inclusion in the Congressional stopgap funding bill that is expected to be passed by mid-December
https://t.co/oEu8ZLf1Z2
#PakistanFloods https://t.co/9kBkcjLBPA",5,2022-11-21 06:28:47+00:00,Twitter Web App
5004,"Pakistan issues tender to purchase 500,000 MT following its shortage because of floods

https://t.co/YyE1mWRWWv",0,2022-11-21 06:28:10+00:00,Twitter Web App
5005,@Khalid_Munir @abbasnasir59 @BBhuttoZardari @sherryrehman What happened in Pakistan floods was devastating. But disaster aid as envisaged should be audited by third party to ensure beneficiaries are genuine,0,2022-11-21 06:27:53+00:00,Twitter Web App
5010,Yep because our fault Pakistan floods ....#gmb,2,2022-11-21 06:24:54+00:00,Twitter for iPad
5012,"@LarsLarsonShow Yeah. Sure.
Historic floods in Pakistan, U.K., Australia... ...
But everything is fine, because... ... 
it SNOWED somewhere. 

https://t.co/SrzutKzIXu",5,2022-11-21 06:24:35+00:00,Twitter Web App
5013,"@po942770 @MikeHudema @antonioguterres BBC already admit this they reported falsely about that a couple weeks ago
https://t.co/4k4ER5QuXK",5,2022-11-21 06:24:14+00:00,Twitter Web App
5015,"As COP27 meets, Pakistan’s flood victims confront a health crisis: https://t.co/LVye1bKTCL (@newhumanitarian)",0,2022-11-21 06:22:55+00:00,Twitter Web App
5021,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/ZyVMPd7yZb,0,2022-11-21 06:19:49+00:00,Twitter for iPhone
5030,"Shehbaz thanked Tajikistan for its support to the flood affectees in Pakistan and shared details of the devastation caused by the massive floods, induced by climate change.
#شکریہ_شہبازشریف",3,2022-11-21 06:10:23+00:00,Twitter for iPhone
5032,"#شکریہ_شہبازشریف
PM Shehbaz concluded the meeting by expressing gratitude for the ""generous support"" extended by China in the wake of massive floods in Pakistan.",1,2022-11-21 06:08:13+00:00,Twitter for Android
5047,"@MikeHudema @antonioguterres Why lie, if the data shows a problem, that we actually do change the weather, why lie??

Oh no, it's a downward trend when it comes to floods in Pakistan, is this also the fault of CO2 from my old SAAB diesel?? #ClimateFRAUD https://t.co/niXMuOtSz2",1,2022-11-21 05:56:27+00:00,Twitter Web App
5057,Floods in Pakistan😳😯 https://t.co/FA5R5liZ9z,0,2022-11-21 05:46:08+00:00,Twitter Web App
5069,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund - The Guardian 20 Nov’22 https://t.co/524WqDfARK,0,2022-11-21 05:36:39+00:00,Twitter for iPhone
5071,"🇵🇰 leading &amp; winning on world stage,Win for climate justice,win for developing world in honor of 33 million victim of Pakistan Floods &amp; millions around the world who suffer from a climate catastrophe they did not creat &amp; do not have resources to address.
#BBZLeadingClimateJustice https://t.co/OV4GiR4hcz",0,2022-11-21 05:35:49+00:00,Twitter Web App
5078,"Chairman @BBhuttoZardari collected a huge sun of Rs131 billion in just one hour during the UN’s Flash Appeal for the affectees of the Pakistan floods. The young leader is using leading new outlets to launch global awareness for climate justice

#BBZLeadingClimateJustice https://t.co/Mb7uaQlGF5",67,2022-11-21 05:31:46+00:00,Twitter for Android
5083,"‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund. With the deadly devastation fresh in the world’s mind, Pakistan pushed for damage funds with other frontline countries https://t.co/BSmRBg5Xvp",0,2022-11-21 05:27:07+00:00,Twitter for iPad
