,tweets,likes,time,source
2375,"@GMB @Lauratobin1 There has always been floods in Pakistan,but it has been exasperated by removal of 80%of trees.which also feed on c02 to produce oxygen. Co2 is at its lowest for years",0,2022-11-22 07:29:19+00:00,Twitter for iPad
2380,"The so-called philanthropist IK has only once paid the visit to affected areas of KP; where is his empathy, humanity and sense of responsibility towards people of Pakistan suffering from unprecedented floods??? #BajwaDoctrine 
#باجوہ_ہمارا_فخر",0,2022-11-22 07:23:35+00:00,Twitter Web App
2386,"""Would that we had learnt any lesson from colossal floods in Pakistan in the past,"" he added.",0,2022-11-22 07:13:35+00:00,Twitter Web App
2389,"The so-called philanthropist IK has only once paid the visit to affected areas of KP; where is his empathy, humanity and sense of responsibility towards people of Pakistan suffering from unprecedented floods? #BajwaDoctrine 
#باجوہ_ہمارا_فخر",1,2022-11-22 07:08:36+00:00,Twitter Web App
2390,"Insurgency, neglect hurt flood relief in Pakistani province #Pakistan https://t.co/QnmvaY0VKA",0,2022-11-22 07:08:01+00:00,Pakistani News
2396,@ManzoorPashteen Pakistan has so far received cash assistance of 1 trillion 31 billion rupees from all over the world for the flood victims.  The federal government has distributed 70 billion rupees to the flood victims so far. The recent floods have damaged 2.2 million houses and,0,2022-11-22 07:01:10+00:00,Twitter for Android
2398,"Essay: Pakistan floods - ancient grains like millet could be key to rebuilding food systems. @sightmagazine  #foodsecurity #pseudograins #millet #grains

https://t.co/uXUCMtAgv0",0,2022-11-22 07:00:36+00:00,Twitter Web App
2413,"Three months have been passed since floods in #Pakistan but the stagnant water remains causing health risk to women and girls, but government is unconcerned.

https://t.co/2man20bjzC",0,2022-11-22 06:50:26+00:00,Twitter for Android
2414,"Millions of women in #Pakistan are still struggling with disease and worsening health as large parts of the country remain underwater or severely damaged by devastating floods.

https://t.co/1mL6aI0gmh",0,2022-11-22 06:49:57+00:00,Twitter for Android
2416,"Man Pakistani news is so fucked in the head. The ENTIRE PAGE of Dawn's Pakistan section has only high politics bullshit. 

NOTHING on the floods, nothing on Karachi's ongoing war, nothing on smog/climate change.

We've got fucking Farhan &amp; Urwa, and BTS but none of these topics.",26,2022-11-22 06:48:18+00:00,Twitter Web App
2419,"#Pakistan government works for themselves, to increase their own reserve, they do not work for Sindhis and Baloch’s who are now homeless after floods!

https://t.co/yECmC6XZQQ",0,2022-11-22 06:41:44+00:00,Twitter for Android
2430,"Residents of Pakistan's poorest province, Baluchistan, say they are being neglected after last summer's devastating floods. Around 75% of the population was affected by the flood, the highest proportion of any province in the country. https://t.co/yPRKKncwRR",56,2022-11-22 06:32:03+00:00,SocialFlow
2432,"One of the world's first cities came close to being wiped off the map during tragic floods this summer in Pakistan. Though Mohenjo Daro survived, it has become a symbol of the threat global warming poses to humanity's cultural heritage.

#11DaysForEarthsHealing #11DFEH #ARDEAF https://t.co/wPF8vV5qve",3,2022-11-22 06:27:09+00:00,Twitter for Android
2437,"The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",8,2022-11-22 06:12:58+00:00,Twitter for Android
2443,"The UN agencies and multilateral institutions have estimated catastrophic human development impacts and health crises over the short to long term.

https://t.co/KtHG2h2eYJ

#AJK  #AJKITEC #Pakistan #Floods #HDI #humandevelopment #SDGs #ClimateEmergency #FoodSecurity #Funds",1,2022-11-22 06:00:48+00:00,Hootsuite Inc.
2446,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund | Cop27 | The Guardian - https://t.co/aLbB2HPVMC,0,2022-11-22 05:52:01+00:00,Twitter Web App
2451,"... how Pakistan’s floods spurred fight at Cop for loss and damage fund.

With the deadly devastation fresh in the world’s mind, Pakistan pushed for damage funds with other frontline countries.

https://t.co/kbd3wDErOV",0,2022-11-22 05:34:59+00:00,Twitter Web App
2454,"Three months after devastating floods damaged the railway infrastructure in #Balochistan Pakistan Rail­ways on Sunday restored train operations linking the province with Sindh, Punjab and Khyber Pakhtunkhwa.
#PakRailway https://t.co/jZ2ahi8pET",20,2022-11-22 05:32:53+00:00,Twitter for Android
2457,The Pakistan Army accelerated its relief efforts for flood victims during floods https://t.co/UhYIMxnDOe,0,2022-11-22 05:26:15+00:00,Twitter for Android
2470,"Pakistan only share 1% of Carbon dioxide emissions into atmosphere. But we hit by climate change in the form floods, Heavy raining, increasing temperature day by day. 
We want justice 
#انقلاب_عمران_کے_سنگ",0,2022-11-22 05:04:00+00:00,Twitter for iPhone
2472,"Pakistan Floods Affect Millions, Leave Over 1,000 Dead - WSJ https://t.co/2rllYVqoD8",0,2022-11-22 05:00:56+00:00,ContentStudio.io
2480,"I am feeling so blessed and thanking Allah that in Pakistan we have an organisation like #AlkhidmatFoundation. The quantum of work and response by Alkhidmat during floods and post flood rehabilitation is unforgettable. 
Thank you @AlkhidmatOrg @JamshaidMsandhu https://t.co/EaESiQd2OV",2,2022-11-22 04:51:04+00:00,Twitter for Android
2482,"@EvergreenCedrus @heatMirages @NoobMemer0 @NeoSultan2 Maybe, but Turks make some of the most racist comments against South Asians. I saw some racist Turks that were celebrating the floods in Pakistan. It had thousands of likes.",0,2022-11-22 04:39:14+00:00,Twitter Web App
2497,"One of the world’s first cities came close to being wiped off the map during tragic floods this summer in #Pakistan. #borneobulletin #heritage
https://t.co/LvA3ddlLEc",0,2022-11-22 03:39:00+00:00,Sprout Social
2512,"This year’s floods are comparable to those of 2010 — the worst on record — when more than 2,000 people died and nearly a fifth of the country was under water. https://t.co/lItYWmK2wu via @timesofisrael",0,2022-11-22 03:00:21+00:00,ContentStudio.io
2522,@fionaharvey Harvey repeated the debunked untruth that 30% of Pakistan had been inundated as a result of recent monsoon floods. The actual figure in this mountainous country was easily checked from NASA data and was about 8%.,0,2022-11-22 02:20:48+00:00,Twitter Web App
2523,"On Wednesday and Thursday this week, the MSA will have a fundraiser in support of relief for the Pakistan floods. Please come out and support our relief efforts.
#BeLegendary #LOHS_MSA #LOHS_SSC #EPSB #yeg #wr #LOHS_Clubs https://t.co/WfwW0DQwqR",0,2022-11-22 02:20:32+00:00,IFTTT
2526,The #IWMI team also suggested various approaches for effective #water management in Pakistan and mitigating #floods.,0,2022-11-22 02:12:27+00:00,Twitter Web App
2527,"Our team met the representatives of @UKinPakistan, @ofwmpunjab, Punjab Irrigation Dept &amp; @PnD_Punjab to discuss ongoing activities as part of WRAP Program Component 1: CRS-IWaG.

The IWMI team suggested various approaches for effective water management in 🇵🇰 &amp; mitigating floods. https://t.co/LbUUQg2RoJ",17,2022-11-22 02:12:26+00:00,Twitter Web App
2528,"And people globally.

On 15th November, SIEL hosted a lunch talk on the interconnection of saving Animals in Natural disasters as a mechanism to combat the climate crisis.

I was invited to present, as an LLM in Animal Law Candidate from Pakistan,over the ongoing Pakistan floods https://t.co/aGskjdRMQ3",0,2022-11-22 02:10:49+00:00,Twitter for Android
2572,Climate will make the Pakistan floods more frequent.,0,2022-11-22 01:22:13+00:00,Twitter Web App
2573,Pakistan had the worst floods in decades.,0,2022-11-22 01:21:18+00:00,Twitter Web App
2772,"@warrile1 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",3,2022-11-22 00:40:28+00:00,Twitter for Android
2776,"@Syedafaizanoor The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",3,2022-11-22 00:40:19+00:00,Twitter for Android
2779,"@aaleembrohipyo @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",3,2022-11-22 00:40:13+00:00,Twitter for Android
2785,"@PPPFariha @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",3,2022-11-22 00:40:05+00:00,Twitter for Android
2787,"@Kiran_Naz10 @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",6,2022-11-22 00:39:49+00:00,Twitter for Android
2790,"@LashundaWells9 @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",6,2022-11-22 00:39:43+00:00,Twitter for Android
2793,"@WinterGlenn2 @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",6,2022-11-22 00:39:36+00:00,Twitter for Android
2795,"@Margare14602959 @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",3,2022-11-22 00:39:30+00:00,Twitter for Android
2801,"@BhuttoGAPP @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",6,2022-11-22 00:39:13+00:00,Twitter for Android
2804,"@BhuttoGAPP @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",5,2022-11-22 00:39:07+00:00,Twitter for Android
2805,"@BelindaEllerby @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",6,2022-11-22 00:38:59+00:00,Twitter for Android
2824,"@usmandhatti @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",8,2022-11-22 00:38:18+00:00,Twitter for Android
2830,"@usmandhatti @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",5,2022-11-22 00:38:05+00:00,Twitter for Android
2832,"@ArfaPYO @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",5,2022-11-22 00:37:57+00:00,Twitter for Android
2836,"@ayesshyewsuf @FarhanSajjad21 The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",5,2022-11-22 00:37:50+00:00,Twitter for Android
2837,"@Ab_Wahid_S @FarhanSajjad21 @BBhuttoZardari The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice. 
#BBZLeadingClimateJustice",4,2022-11-22 00:37:43+00:00,Twitter for Android
